,country_code,Country,Total,Geographical region
111,DMA,Dominica,0,Other
112,GNB,Guinea-Bissau,0,Other
113,LCA,Saint Lucia,0,Other
114,SYR,Syrian Arab Republic,0,Other
115,VEN,"Venezuela, Bolivarian Republic of",0,Other
116,BLR,Belarus,0,Other
117,VIR,"Virgin Islands, U.S.",0,Other
118,ALA,Åland Islands,0,Other
119,DEU,Germany,0,Other
120,KGZ,Kyrgyzstan,0,Other
121,TKM,Turkmenistan,0,Other
122,MAC,Macao,0,Other
123,RUS,Russian Federation,0,Other
124,TLS,Timor-Leste,0,Other
125,ECU,Ecuador,0,Other
126,SRB,Serbia,0,Other
127,CUB,Cuba,0,Other
128,GGY,Guernsey,0,Other
129,SWE,Sweden,0,Other
130,SXM,Sint Maarten (Dutch part),0,Other
131,URY,Uruguay,0,Other
132,FJI,Fiji,0,Other
133,POL,Poland,0,Other
134,TUR,Turkey,0,Other
135,ARM,Armenia,0,Other
136,BHS,Bahamas,0,Other
137,MNG,Mongolia,0,Other
138,NCL,New Caledonia,0,Other
139,ISR,Israel,0,Other
140,NFK,Norfolk Island,0,Other
141,LVA,Latvia,0,Other
142,CZE,Czechia,0,Other
143,MNE,Montenegro,0,Other
144,PAN,Panama,0,Other
145,ZAF,South Africa,0,Other
146,TON,Tonga,0,Other
147,KOR,"Korea, Republic of",0,Other
148,IOT,British Indian Ocean Territory,0,Other
149,PRI,Puerto Rico,0,Other
150,ERI,Eritrea,0,Other
151,AND,Andorra,0,Other
152,BES,"Bonaire, Sint Eustatius and Saba",0,Other
153,GUF,French Guiana,0,Other
154,SHN,"Saint Helena, Ascension and Tristan da Cunha",0,Other
155,MYT,Mayotte,0,Other
156,VAT,Holy See (Vatican City State),0,Other
157,REU,Réunion,0,Other
158,MLT,Malta,0,Other
159,NER,Niger,0,Other
160,DNK,Denmark,0,Other
161,PRY,Paraguay,0,Other
162,TCA,Turks and Caicos Islands,0,Other
163,PAK,Pakistan,0,Other
164,VCT,Saint Vincent and the Grenadines,0,Other
165,GAB,Gabon,0,Other
166,JAM,Jamaica,0,Other
167,JEY,Jersey,0,Other
168,SMR,San Marino,0,Other
169,PYF,French Polynesia,0,Other
170,MTQ,Martinique,0,Other
171,BIH,Bosnia and Herzegovina,0,Other
172,GNQ,Equatorial Guinea,0,Other
173,SVK,Slovakia,0,Other
174,MMR,Myanmar,0,Other
175,NAM,Namibia,0,Other
176,LBN,Lebanon,0,Other
177,GMB,Gambia,0,Other
178,LBY,Libya,0,Other
179,SAU,Saudi Arabia,0,Other
180,BMU,Bermuda,0,Other
181,BRB,Barbados,0,Other
182,ARE,United Arab Emirates,0,Other
183,GRL,Greenland,0,Other
184,FRO,Faroe Islands,0,Other
185,IND,India,0,Other
186,SSD,South Sudan,0,Other
187,DJI,Djibouti,0,Other
188,GBR,United Kingdom,0,Other
189,SGS,South Georgia and the South Sandwich Islands,0,Other
190,GUM,Guam,0,Other
191,BRA,Brazil,0,Other
192,GUY,Guyana,0,Other
193,HKG,Hong Kong,0,Other
194,KNA,Saint Kitts and Nevis,0,Other
195,MWI,Malawi,0,Other
196,BDI,Burundi,0,Other
197,CHN,China,0,Other
198,ITA,Italy,0,Other
199,FRA,France,0,Other
200,IRL,Ireland,0,Other
201,SDN,Sudan,0,Other
202,IRN,"Iran, Islamic Republic of",0,Other
203,TWN,"Taiwan, Province of China",0,Other
204,COG,Congo,0,Other
205,NIC,Nicaragua,0,Other
206,ROU,Romania,0,Other
207,LAO,Lao People's Democratic Republic,0,Other
208,GHA,Ghana,0,Other
209,MLI,Mali,0,Other
210,GEO,Georgia,0,Other
211,HND,Honduras,0,Other
212,ATF,French Southern Territories,0,Other
213,TCD,Chad,0,Other
214,SJM,Svalbard and Jan Mayen,0,Other
215,HUN,Hungary,0,Other
216,DZA,Algeria,0,Other
217,LUX,Luxembourg,0,Other
218,ATA,Antarctica,0,Other
219,MCO,Monaco,0,Other
220,ETH,Ethiopia,0,Other
221,UZB,Uzbekistan,0,Other
222,MNP,Northern Mariana Islands,0,Other
223,FIN,Finland,0,Other
224,QAT,Qatar,0,Other
225,FLK,Falkland Islands (Malvinas),0,Other
226,THA,Thailand,0,Other
227,HRV,Croatia,0,Other
228,NZL,New Zealand,0,Other
229,SLV,El Salvador,0,Other
230,HTI,Haiti,0,Other
231,AUT,Austria,0,Other
232,LBR,Liberia,0,Other
233,YEM,Yemen,0,Other
234,MAF,Saint Martin (French part),0,Other
235,MYS,Malaysia,0,Other
236,KAZ,Kazakhstan,0,Other
237,AUS,Australia,0,Other
238,IRQ,Iraq,0,Other
239,MRT,Mauritania,0,Other
240,BFA,Burkina Faso,0,Other
241,LTU,Lithuania,0,Other
242,OMN,Oman,0,Other
243,PLW,Palau,0,Other
244,BGR,Bulgaria,0,Other
245,ESP,Spain,0,Other
246,SEN,Senegal,0,Other
247,COD,"Congo, The Democratic Republic of the",0,Other
248,CHE,Switzerland,0,Other
